name,count
"Guthrie, M.",1
" Liu, Han-Hsuan",1
" Giammaria, Veronica",1
" Tondelli, Alessandro",1
" Guastafierro, Tiziana",1
" Wan, Dongyang",1
"Zurek, Eva",1
" Thelen, Jay J.",4
Chen Li-Bing,1
" Vazquez-Ferrer, Eric",1
" Turiak, Lilla",1
" Liu, Dongming",1
" Schaper, Gerrit",1
"Li, Zhouyuan",1
" Wortmann, Daniel",2
"Huang, Jin",3
" Qiu, Funan",1
"Nyberg, Lars",1
" He, Ben Lin",1
" Alhakeem, Rafat F.",2
" Chung, Eui-Hwan",3
" Wang, Yingxiang",1
"Vasconcellos, Rebecca",1
" Zhang, Li-Ping",4
" Ladomenou, Kalliopi",5
"Uhde-Stone, Claudia",1
" Lin, Sheng Hsien",1
" Cimermancic, Peter",1
" Schaap, M.",2
"Cooper, Jonathan A.",1
" Alfaro-Nunez, Alonzo",3
" Ji, Chendong",1
" Lei, Zhibin",5
" Peng, Yu-Fa",1
" Nomura, Yoshiko",2
" Chen, Jing-yin",1
" van Sebille, Erik",1
" Chung, Christopher",1
" Zhu, Yun-Pei",1
" Zuo, Yanfang",1
"Perry, Matthew",1
" Arnold, M.",1
" Muranishi, Yuki",1
" Oswald, Christine",1
"Zhu, Xing",2
" Liu, Shikai",3
"Fan, Yu",1
" Huang, Cheng-Sheng",1
" Pardamwar, Meenakshi",2
" Nagasawa, Namiko Satoh",1
" Zheng, Xuan",1
"Gray, C. L.",1
" Wagman, Allan",1
" Liu, Guixian",1
"Hu, Weixia",3
"Sohn, IlKwon",1
" Kwon, Kyungyoon J.",1
" Kasahara, Kazuyuki",1
" Lu, Jia-Ling",1
"Zhang, Su-Min",1
" He, Yan",16
" Wakamiya, Atsushi",5
" Tohari, Sumanty",1
 Xu Xin,2
" Frick, Jessica",1
" Brown, Justin D.",1
" Nam, Tae-hyun",1
" Zhang, Zhenhua",4
" Upadhyay, Santosh K.",1
" Keller, T.",2
" Gao, Shiyong",7
" Furuta, H.",1
" Remizov, S. V.",1
" Li, Jia-Li",2
"Yue, Di",1
" Zhu, Mengmeng",1
" Persons, Derek A.",1
 Zhang Lipei,1
" McCarthy, Ken D.",1
" Zhang, Fengling",2
" Hu, Jin-Song",6
" Pazzaglia, Frank J.",1
" Sun, Zhihu",3
" Rubinsztein, David C.",4
" Zarnora, Misti L.",1
"Hua, Yong",2
" Kitano, Hiroya",1
"Schwartze, Volker U.",1
" Wang, Xun Lian",2
" Li, Tongcang",2
" Zheng, Xiaohui",5
"Singer, Meromit",1
"Burns, C. Geoffrey",1
" Li, Yi-Dan",1
" Surinthwong, Pompimol",1
"Duan, Jinxia",1
" Lee, Joo-Yeon",1
" Gresback, Ryan",1
" Gunawardane, Lalith S.",1
" Schmehl, Russell H.",2
" Hou, Xingliang",1
" Ruther, Rose E.",2
"Shi, J. L.",2
"Leblans, Niki I. W.",1
" Yang, Ji Hun",2
" Stash, Adam I.",1
"Cohen, Joachim",1
" Tochigi, Mamoru",1
" Fanovich, Maria A.",1
" Chang, Chun-Hung",7
" Leurini, Silvia",1
" Han, Jie",9
" Jia, Meiling",1
" Foster, Robin B.",1
 Huang Zeng Xin,1
" Tse, Stephen D.",1
" Yi, Yao",1
" Li, Zhanfeng",1
" Jackson, Andrew L.",2
" Hartshorn, Kevan L.",1
" Lee, Geon Kook",1
" Liu, Xiangyu",1
" Gu, Qing",5
" Zhang, Wenjun",15
" Torabi, Salar",1
" Gornals, Joan B.",1
" Varga, Julia",1
" Rivkin, Richard B.",1
"Yashayaev, Igor",1
"Arnaudova, Inna",1
" Nap, Jan-Peter",2
"Osipova, Svetlana",1
" Augustine, Anju K.",1
"Posenato, Renato",1
" Kang, Weidong",2
" Vouillac, Caroline",1
" Guo, Zhicheng",1
" Ekstrom, Jens-Ola",1
" Garnier, Kelly",1
" Li, Chongyi",1
" Kino, Tomoshige",1
" Mbengue, Malick",2
"Carlton, Elizabeth J.",1
"Smith, Louis G.",1
" Pan, Xin-Rong",1
" Kebaier, Chahnaz",1
"Kumar, Santosh",1
" Teksoz, Katerina",1
" Schwier, E. F.",1
Li Yang,1
" Williams, Jason G.",1
" Oh, Dong-Ha",1
" Tian, Ming",1
" Sim, Sopheak",3
"Zhang, Xiao-Long",1
" Rosen, Allison",1
" Weidman, Mark C.",1
 Sun Caizhi,1
" Noebels, Jeffrey L.",1
" Saetrom, Pal",1
"Mishra, Vivek",1
" Li, Huijun",4
" Zhang, Wen-Hui",1
" Wang, Guo-Lin",1
" Futreal, P. Andrew",1
" Guo, Liangqing",1
" Takahashi, Takamasa",1
" Lu, Lude",1
"Jiang, Dianlu",1
" Zhou, Xing",1
"Luo, Shiqiang",1
" Gou, Caiyun",4
" Espinosa-Garcia, Joaquin",1
" Obeidat, Maen",1
" Gao, Jinping",1
" Ruth, Karen J.",1
" Yin, F. X.",2
" Li, Jixi",2
" Kumlehn, Jochen",1
" Wolfe, Joanna M.",1
" Lin, Yaoh-Shiang",1
" De Mesmaeker, Alain",3
" Dearth, Andrea",1
" Yuan, Qingxia",1
" Yang, Zhiping",1
" Martin, Michael D.",1
"Edgecombe, Gregory D.",3
" Eisenberg, Leonard M.",2
" Ma, Tangming",1
" Verthelyi, Daniela",2
" Kelso, Janet",15
"Andreev, Plamen",1
" Cortazar, Daniel",1
" Livshits, Ester",1
" Terazima, Masahide",1
"Yang, Xiaoxiao",1
" Joldzic, Nina",1
" Li, Zuowei",1
" Zhang, Lifu",1
" Nindo, Fredrick",1
"Sun, Yishan",1
" Kim, Songmee",1
" Hamdi, Wedad S.",1
" Casper, Catharina",1
" Pan, Jiahong",1
" Yao, Yuanfei",2
" Yang, Shuangjuan",1
" Guo, Tai L.",1
" Liu, Y. K.",1
" Yu, Dejian",1
" Saylor, Brent",1
"Kumar, Naresh",4
"Bertram, Stephanie",1
" Sasaki, Takuji",4
" Pan, Xiulian",3
" Liu, Enzhou",2
" Sachse, Carsten",2
" Lei, H. -C.",1
" Flasch, Mira",1
" Wang, Shuxuan",1
" Huang, Daosheng",1
" Ghobadi, Emad",1
" Schulze, Waltraud X.",1
" Reber, Adrian",1
" Liu, Xiangli",1
" Zeng, Liming",1
" Chen, Deli",2
" Ye, Yuanchao",1
" Moore, Richard",2
" Studer, L.",1
" Khon, Puthea",1
" Murray, Paul",1
"Liao, Wei-Yang",1
" Lin, Chih-Jen",2
" de Oliveira, Atila Alves",1
" WangMu, QiMei",1
" Duan, Susu",1
" Wang, Fengliang",1
" Briat, Francois",1
" Terada, Takaho",2
" Zhu, Yingtong",1
"Metzker, Gustavo",1
"Kong, Ping",1
"Hu, Yanru",1
" Ding, Xueqin",1
" Zeng, X. Q.",1
"Gross, Inonge",1
" McMahon, R. G.",1
" Yamazaki, Takeshi",1
"Reed, James",1
" Li, Changting",2
" Munro, William J.",2
"Qiu, Yongjian",1
" Lui, Susan",1
" Dang, Liyun",1
"Pratihar, Subha",1
" Ke, Fushi",1
"Guo, Meiyuan",1
" Chen, Ruirui",1
" Kaufmann, Kerstin",1
Wang Shi-Mao,1
" Kosmatchev, Olesea",3
" Gariglio, S.",1
"Wu, Haibin",2
"Wei, Zhuoyun",1
" Tarnovsky, Alexander N.",1
" Gu, Chan",4
" Omachi, J.",1
" Liu, Zhao-Shan",1
" Guo, Ruixia",4
" Teterina, A.",1
" Godfrey, Andrew-William",1
" Qian, Chunmei",1
" Pan, Li",1
" Suydam, Robert",2
" Lux, Renate",1
 Huang Liangmin,1
"Ke, Jiyuan",2
" Yan, Zhao-Nan",1
"Kovacs, Stephen B.",1
"Huang, Changyou",1
" Mao, Tianyi",1
" Nemri, Adnane",1
"Murakami, Ryuichi",1
" Emelin, M. Yu.",1
" Hu, S.",1
" Tucker, Joseph D.",1
" Zhang, Yingzhan",1
"Braun, Kai",2
" Chai, Juntao",1
" Greenfield, Joshua T.",1
" Anokhina, Maria M.",1
" Nurisso, Alessandra",2
" Lacampagne, Alain",1
"Herold, Michael",1
" Harwood, A. J.",1
" Zou, Xiaohui",6
"Roy, D.",1
" Zhou, Qidong",1
"Lin, Hao-Wu",1
" Uliana, Adam",1
" Yu, Shaocai",2
" He, Zheng",1
"McLaughlin, Dylan",1
" Fischer, Alexandra L.",1
"Kobayashi, Koichi",3
" Hayakawa, Akira",1
" Rada, Cristina",1
" Chen, P. -Y.",1
"Zhang, Bing",1
" Lahn, Bruce T.",3
" Zabotto, F. L.",1
" Ju, Peiwen",1
" Camargo, Pedro H. C.",1
" Xie, Weibo",13
" Lu, Yongfang",1
" Chang, Shan",3
" Vijay-Kumar, Matam",1
" Chai, Yongping",1
" Ning, Chuangang",1
" Wang, Suikang",1
" Nisic, Filippo",1
" Sunagawa, Shinichi",10
" Takekawa, Hideto",1
" Meshorer, Eran",2
"Conrad, Jack L.",1
" Zhou, Kai",2
" Subauste, Carlos",1
" Han, Jinjoo",1
" Maiga, Rayelle Itoua",1
"Costa, Maria",1
" Ma, Junying",1
" Qiu, Xiangyun",1
" Zhang, Jingwu",2
" Hussain, Abid",1
" Gasciolli, Virginie",3
"Murgarella, Maria",2
" Aleksandrushkina, N. I.",1
" Koepernik, Klaus",2
" Varadarajan, R.",1
" Dong, Yuhang",1
" Aster, Jon C.",1
" Fraga, Santiago",1
" Lu, Y. J.",1
" Kowaliw, Taras",1
" Scarpi, Dina",1
" Garibay, Patrick W.",1
" Tien, Chung-Hao",1
" Chevrier, Daniel M.",1
" Greene, L. H.",1
" Hyde, R. Katherine",1
" Chen, Jianjun",17
" Wen, Hai-Hu",15
"Liu, Ronghua",1
" Haslam, Stuart M.",1
" Zhu, Sujie",1
" Zhou, X. F.",1
" Demuzere, Matthias",1
" Walker, Margaret E.",1
" Feng, Rennan",1
" Almouzni, Genevieve",1
" Wu, Junbiao",1
" Anwar, Hafeez",1
" Quinton, Page C.",1
" Aragao, David",2
" Ducrot, Paul-Henri",1
" Ma, Xiaojing",2
" Singh, Abhishek",1
" Ma, Xiao-long",1
" Alharbi, Abdulaziz R.",1
" Sandgathe, Dennis",1
Yuan Qi,1
" Liu, Yuanming",3
"Jin, Jutao",1
" Zhang, Xuejun C.",1
" Huang, You-You",1
"Liu, Junxia",1
" Tajbakhsh, Shahragim",1
" Rixen, Tim",1
"Zhang, Bingyan",3
" Li, Shenglai",1
" Eguchi, Mariko",1
"Hu, Xiao-di",1
" Tong, Jiabin",1
" Nkoghe, Dieudonne",1
" Weinberger, Adina",5
" Zeng, Wen",4
" Hsu, S. -C.",2
" Gomez-Garrido, Jessica",2
" Roy, Sashwati",1
" Ho, Alvin M.",1
"Wu, Jinhong",2
" Kitamoto, Katsuhiko",2
" Pihlap, Maire",1
" Ruiz-Moreno, Angel J.",1
" Alvarado, Camille",1
" Cai, Cheguo",1
" Sharma, Mukesh",1
" Galvao, RafaeloM.",1
" Matsuo, Hiroshi",4
"Zhang, Piyong",1
" Huang, Yu-Fen",2
"Daxinger, Lucia",1
" Bergles, Dwight E.",1
" Pan, Xing-Chen",1
"He, Shan",1
" Ross, Susan R.",2
"Li, Xue-cong",1
"Jin, Yuanxiang",2
"Lv, Long-Xian",1
" Zhang, Longjun",1
" Stein, Derek",1
" Pontremoli, Chiara",1
" Rachel, S.",1
" Carrique-Mas, Juan",1
"Krismer, Jasmin",1
" Herrmann, Achim D.",1
"Lodhe, Mangesh",1
" Tam, Teck Lip Dexter",1
" Witkowski, Benoit",1
" Van Duyne, Richard P.",18
" Newsham, Irene",1
" Schmitt, J.",1
" Liu, Xianqing",2
" Ciais, P.",1
" Liu, Fangyang",1
" Hasan, M. Z.",3
" Al-Salihi, Kareem",1
"Zhou, Yin",1
" Espinoza, Robert E.",1
" Reed, Eric",1
"Lindahl, Erik",1
" Hall, Brian J.",1
" Xing, Guichuan",5
" Healey, John R.",1
" Bobryshev, Yuri V.",1
" Quesada-Olarte, Jose",1
" Li, R. K.",1
"Huang, Pan",1
"Gautam, Pradeep",1
" Calzolari, Arrigo",1
"Li, Chunmei",2
" Hong, Suk Bong",1
" Garcia-Perez, Josselyn E.",1
" Zhao, Dongming",3
"Sousa, Filipe M.",1
"Rathkey, Joseph K.",1
" Madsen, Ole",2
"Rasmussen, Erik M. K.",1
" Tahir, Muhammad",4
"Kayagaki, Nobuhiko",1
"Wu, Wenjun",3
" Lee, Jung Hyun",3
" Kapoora, Ajay",1
" Zhou, Yansong",2
" Garey, Kevin W.",1
"Bajgain, Prabin",1
" Gao, Rui",11
" Lisini, G.",1
"Fallucca, Francesco",1
" Luo, Xiaofang",1
"Yamamizu, Kohei",2
" Thayer, Margaret K.",1
"Siwek, Magdalena",1
" Horne, William T.",1
"Chen, Hui",4
" Hsu, Yu-Di",3
" Hinaut, Antoine",1
" Zheng, Biao",1
" Ye, Zhen-Shi",1
"Hudson, Andrew J.",1
"Nguyen, Henry C.",1
" Saltzman, Matthew R.",2
" Keiding, Niels",1
" Jiang, Taijiao",4
"Lin, Keng-Chu",2
" Armanini, Federica",1
" Yu, Qingqing",1
" Friedl, Anton",1
"Fan, Weiqiang",1
" Comoretto, Davide",1
" Woo, J. H.",1
" Pedersen, Helle Krogh",1
" Arif, Muhammad",1
" Wu, Yu-Jong",3
" Yang, Mingyang",1
" Sarashina, Isao",1
"Yamamoto, Akira",3
"Vitukhnovsky, A. G.",1
"Yao, Fang",1
" Li, Kexin",1
" Lian, Cuihong",1
" Sank, D.",2
 Huang Yu-Di,1
" Weber, Rodney J.",1
" Klessig, Daniel F.",1
" Zhang, Lugang",1
"Taylor, Richard S.",1
" Herrmann, Bernhard G.",1
"Kim, Hyongbum",1
" Drakakis, Georgios",1
" Wang, Hongyan",4
"Willemse, Hermia",1
"Cui, Weiyi",2
" Cervera, Roberto Lopez",1
" Kline, Mark",1
" Iovene, Marina",1
"White, Alexander J.",2
" Winston, Judith",1
" Kiyonari, Hiroshi",1
" Zhu, Kunlun",1
" Xia, Fangyuan",1
" Riblett, Amber M.",1
"Mori, Tamami I.",1
" Wang, Yanming",2
" Abbott, James",1
" Kim, Byungjin",1
" Mamat, M. H.",1
" Ma, Yanwen",1
" Liu, D. C.",1
" Ahn, Y. H.",1
" Scott, Robert A.",1
" Kuenzel, Sven",1
" Chan, Fung-Yi",1
" Feng, Na",6
" Lin, Jingjing",1
" Sutor, Shari L.",1
"Gong, Hang",1
" Jiang, Yingming",1
" Xi, Yu",1
"Walker, James R.",1
"Jiao, Xiaoqiang",1
" Stehle, Ralf",1
" Farhat, S.",3
" Neudecker, Jens",1
" Mclenachan, Patricia A.",1
"Huang, Pengyu",1
"Wei, Xiao-yan",1
" Hayashi, Nagao",2
" Chen, Yuanting",1
" Schall, Peter",1
" Moore, Lorna G.",2
" Battelle, Barbara A.",1
"Polymeris, G. S.",1
"Lu, Jun",1
" Stauch, Georg",1
" Vu, Catherine K.",1
" Peng, JiaZhong",1
" Salvatierra, Rodrigo V.",1
" Mironov, Sergey V.",1
"Liu, Yukun",1
" Fouse, Shaun D.",1
" Pandey, Ahway",1
" Pi, L.",1
" Li, Jinpeng",2
"Shu, Jian",2
" Pei, Guangxian",1
" Doering, Kristina",1
"Kelly, Richard D. W.",1
"Lin, Shi-Wei",1
" Zhang, Shu",6
" Cao, Chan",1
" Xue, Zhou-Ya",2
" Fang, Weifang",1
" Hanski, Ilkka",2
" Gonzalez-Pedro, Victoria",1
" Xia, Wei",5
"Tough, David F.",3
" Wang, Wen-Yuan",1
" Robatzek, Silke",12
" Alexander-Webber, Jack A.",1
" Chou, Shulei",1
" Yue, Zhen",5
" Mao, R. Q.",1
" Klug, Matthew T.",1
" Zeng, Xianying",8
" Bin, Shang-Wu",1
" Totonchi, Mehdi",2
" Burns, Christopher R.",1
" Cheng, Pi",2
"Ai, Qing",1
" Li, Jingyu",1
" Cornelis, Marilyn",1
" Bousarghin, Latifa",1
" Roy, Tanay",1
" Chang, Sheng-Yung",1
" Williams, Alastair G.",1
" Hofferbert, Hans-Reinhardt",2
" Xu, You",2
" Islam, Md. Tofazzal",1
" Butler, Jared E.",1
"Morozova, Irina",1
" Butler, Paul",1
" Yeom, Kyu-Hyeon",1
"Harris, Elisha B.",1
"Ruan, Jingjun",1
" Burke, Catherine M.",1
" Kang, Zizhen",1
" Heng, Baoli",1
" Gao, Ju",1
" Polishchuk, Elena",1
" Grompe, Markus",2
" Kissikov, T.",1
" Sittig, Simone P.",1
" Pang, Ke",4
" Jiang, Yuan",4
" Purwanto, Wirawan",1
"Song, Jiasheng",1
" Vogel, Heike",1
" Fan, Jie",6
" Liu, Yachun",1
" Zhao, Shuhong",2
" Akaibe, Dudu",1
"Zhang, Mianqiu",1
" Xu, Haixia",1
" Shyu, Terry C.",1
" Keel, W. C.",1
" Robertson, Patrick D.",1
" Autry, Joseph M.",1
" Sulkowska, Malgorzata",1
" Abboud-Jarrous, Ghada",1
" Hunsinger, Glendon B.",1
" Zhang, David-Wei",1
" Koetz, Benjamin",1
" Pachl, Petr",1
" Loh, Yong-Hwee Eddie",1
" Wang, Xuelu",6
" Chen, Ji-Yan",1
" Yang, Yibo",1
" Levy, Daniel L.",1
" He, Juanxia",1
" Gao, Shuyan",2
" Bandiello, Enrico",1
" McNulty, Melissa S.",1
" Ketteler, Robin",1
" Marsh, Kevin",1
" Huang, Wangzhou",1
"Li, Yunhe",1
" Kamarauskas, Egidijus",3
" Yin, Fuguang",1
" Delgado, Vernica",1
"Xue, Cuixia",1
" Roskar, Samo",1
" Zhang, Yu-Zhen",1
" Lv, Yi",2
"Lee, Yu-Fang",1
" Arniani, M.",1
" Chu, Huilin",1
" Schachinger, E.",1
"Xie, Qingjun",1
" Liang, Yuxia",1
" Raj, V. Stalin",4
"Standl, Eberhard",1
" Su, Shifeng",1
" Wang, Yingying",3
"Chen, Zhuo",2
" Li, Yongtao",3
" Sundstrom, Lars",1
"Saenger, Casey",2
" Straub, Sebastian P.",1
"Poulios, Stylianos",1
" Arrigoni, Cristina",2
"Ye, Meng-Yang",1
" Cosens, Maren",1
"Nii, Daisuke",1
"Agarwal, Shilpi",1
" Pires, Debora O.",1
"Smith, Aaron",3
" Yang, Jinli",2
" Nakauchi, Hiromitsu",3
" Martinsson, Johan",1
" Lu, Pengxin",1
"Shinya, Tomonori",3
" Bai, Jia-qi",2
"Gavelis, Gregory S.",1
"Kassa, Mulualem T.",1
" Siddiq, Loai A.",1
"Bao, Xiaobing",1
" Hammer, Anna",1
" Ding, Yongxia",1
" Cai, Hongyan",1
" Nicolini, Daniela",1
" Taylor, Mark A.",4
" Xiong, Jian",3
" Leonard, Jeffrey M.",2
" Matsuoka, Yoshiki",3
" Georgila, Konstantina",1
" Posch, M.",1
"Tian, Y. Z.",1
"Van Dyke, Michael W.",1
" Kang, Huining",1
" Dong, Huijuan",12
"Seidel, Thorsten",1
" Verheijen, Marcel A.",2
"Lei, Chengshuai",1
"Corneth, Odilia B. J.",1
" Han, Kun",1
" Allam, S.",1
" Xie, Hua",1
"Yuan, Zhizhang",2
"Greene, Casey S.",1
" Page, Zachariah A.",1
"Huang, Pei",1
"Liao, Guanglan",1
" Zalis, Stanislav",1
" Bourke, Mary C.",1
" Silveira Sartori da Silva, Maria Regina",1
" Rensch, Eberhard",1
"Prince, David C.",1
" Bock, Ralph",4
" Hernandez-Raquet, Guillermina",1
" Cui, Yao",1
"Zhang, Jinzhe",1
"Tian, Yaping",1
" Yang, Jin-Ling",1
" Lezon-Geyda, Kimberly",1
" Huang, Lu",12
" Gou, Faliang",4
" Wen, Mao",1
" Head, Graham P.",1
" Gao, H. -J.",1
" Ranjbar, Ahmad",1
" Howe, Robert W.",1
" Maeda, Reo",1
" Oozeer, Raish",1
" Xue, Y-X",1
" Chen, Jinfei",3
" Bourquin, S. L.",1
" Spesyvtsev, Roman",1
"Luo, Z. F.",1
" Lu, Yanjie",1
" He, Wenxiong",1
" McGeorge, P. J. P.",1
" Zhao, Yongju",1
" Cheng, Yibing",14
" Jin, Shangbin",1
" Huang, Zhengxu",1
" Sakamoto, Kensaku",1
" Feng, Nan",1
" Dhanjal, Jaspreet Kaur",1
" Fang, Wei-Hai",1
" Greinacher, Andreas",1
Wang Gang,1
" Marshall, Alan G.",1
"Snyder, Matthew W.",1
"Bernardi, Daniel",1
"Moon, Jong-Sik",1
"Moronta, Julian",1
" Mekonnen, Mesfin Mergia",1
" Pu, Jing-Jiao",1
 Tran Khanh Toan,1
"Ding, Jingjin",1
"Xiong, Jun",2
"Thomas, Nicholas C.",1
"Allendorf, Fred W.",1
" Pathak, Ravi K.",1
" Meuleman, Nathalie",1
" Trihascaryo, A.",1
"Smalley, Joseph S. T.",1
" Cui, Wenquan",1
" Hansen, Ann Maria Kruse",1
"Kim, Yongsoo",1
"Xie, Tian",3
" Mason, Saundra",1
" Wu, Changyan",1
"Pittelkow, Cameron M.",1
" Medina-Gomez, Carolina",1
" Schmalzigaug, Robert",1
" Aiyar, Jayashree",1
" Nikki Borja, Frances",1
" Cunnac, Sebastien",2
" Zimmerman, Kathy",1
" Yu, Han-Qing",3
" McEwen, Bruce S.",1
"Liang, Qi-Feng",1
" Rampino, Sergio",1
" Cates, M. E.",2
" Mori, Tamami I.",3
" Lei, Chen",1
 Pei Xing-yao,1
" Fang, H.",2
" Lu, You-Jun",1
"Lee, Nicholas A.",1
" Tsai, Whitney L. E.",1
" Sung, Young Chul",1
"Liu, Weiming",1
" Sanchez, Friman",1
" Gridley, Daila S.",1
" Casanova, Felix",1
" He, Honglin",1
" Cai, Weizheng",1
" Cook, Gregory M.",4
" Huang, Junhua",3
" Wang, Yu-Lei",2
" de Morais, Matheus Rovere",1
" White, Matthew S.",1
"Fuchs, Elaine",1
" Totsuka, Yuichi",1
"Duan, Yandong",2
" Razin, Sergey V.",1
" Read, Christopher",1
" Shih, Yu-Ru V.",1
" Shamoo, Adil E.",1
" Kanai, Tamotsu",2
" Podsiadlowski, Lars",1
Govindjee,1
" Meng, Zhaohong",1
" Le, Shuai",1
" Alvarez, Diego F.",1
" Qian, Da-wei",1
" Jacobson, Sarah",1
" Ingle, Harshad",1
" Marchais, Antonin",1
" Strausfeld, Nicholas James",1
" Zhan, Kehui",4
" Gramer, M.",1
"Wang, Jiafeng",1
"Zhang, Zheyong",1
" Cheong, S-W.",1
" Striessnig, Joerg",1
"Hu, Xiaoling",1
"Angelova, Angelina",1
"Qiu, Jin",1
" Jia, Li-yan",1
" Wang, Flora",1
" Wang, Naixin",1
" Gibbs, Adrian J.",1
"Chan, Yingguang Frank",1
" Auckland, Susan",1
" Zhang, Xisheng",1
" Armenta, Tiffany C.",1
"Garcia Montes de Oca, Led Yered Jafet",1
" Zilberman, T.",1
"Baranova, N.",1
" Pean, Noemie",1
" Zhuang, Chuxiong",1
" Takahashi, Tokiharu",1
"Aizawa, Hidenori",1
" Huang, Hai-Jian",4
" Shen, Kang",1
"Lin, Yu-Kai",1
"Zhang, Ying",5
" Vicca, Sara",3
" Molnar-Lang, Marta",2
" Long, Yuelin",2
" Vahidi, S. M. Farhad",1
" Welz, Oliver",1
" Ayling, Sarah",4
" Hu, Qi-Hou",1
" Chen, Shaowei",2
"Mao, Ho-kwang",1
"Seo, J-S",1
"Liu, Ze-Han",1
" Paulino, G. H.",1
" Lang, Stefan",1
" Tuerk, Roland",1
" Zhu, Ke",1
"Li, Dabing",1
" Tange, Masayoshi",1
" Chen, Yuan-Chien",1
" Bestebroer, Theo M.",7
" Tang, Hengli",1
" Syn, Wing-Kin",1
" Ikawa, Masahito",1
"Abernethy, Katharine",1
" Beer, Hans-Dietmar",2
" Zhou, Weiran",2
" Omukai, Kazuyuki",5
"Jiang, Bao-Chun",1
" Dimitrakopoulos, Panayiotis G.",1
" Burkhardt, Ulrich",1
" Medema, Marnix H.",1
"Yan, Gang",1
" Fan, Wenjie",1
" Long, Yumei",1
" Roschning, B.",1
" Arampatzi, Panagiota",1
" Zhang, Jiashan",1
" Ditas, F.",1
" Walter, A. B.",1
"Agarwal, Sumanshu",1
" Fotiadis, Dimitrios",6
" Gomis, Ramon",1
" Zhao, Hongli",2
" Gili, Maguei",1
" Summers, K. M.",1
" Lu, Yingli",1
"Jung, Jaehoon",1
" Yan, Huijun",2
" He, Xueyi",1
" Jesuthasan, Suresh",1
" Huang, Tsung-Wei",2
" Basha, Ashik Akbar",1
" Anderson, Kevin",1
" De Jager, Philip L.",3
" Sun, Wenjuan",1
" Cai, Chen-Yang",1
" Hirschi, Joel J. -M.",1
"Qiu, Longbin",1
" Loaec, Mikael",1
" Rummel, Pia C.",1
"Zhang, Lianghui",1
 Liu Shiyin,1
" Forconi, Marcello",1
" Bertram, Allan K.",1
" Springstead, James R.",2
"Li, Lei",5
" Jahani, Fatemeh",1
" Ishii, Akihiro",1
 Hu Zuowei,1
" Tuckerman, Mark E.",1
" Mao, Liang",3
"Xi, Bin",1
" Kuster, Bernhard",2
"Jazayeri, Ali",4
" Zhou, Chenkun",1
" Yu, Zhikai",1
" Yue, Chenyang",1
" Wang, H. L.",1
" Lazzarini, Marcio",1
" Hwang, Jessica P.",1
" Zhang, Mengran",3
" Gilardoni, S.",1
" Zeng, Xubin",1
" Anderson, Olin D.",4
" Wang, Z. W.",2
" Zhou, Shiwei",2
" Lu, H. X.",1
" Toledano, Ester",1
" Zhao, Wancheng",1
" Borges, Lara",1
" An, Hyesuck",1
 Yao Yanfeng,1
" Bertani, Roberta",1
"Kawamata, Masaki",1
" Davidson, Nancy E.",1
" Yan, Ning",7
" Torralba, Daniel",1
" Reynolds, Rebecca M.",1
" Ji, Yuan-Yuan",1
" Tadokoro, Takayuki",1
"Miyamoto, Kei",1
" Zhou, Jin-Jian",2
" Tokatly, Ilya V.",2
"Chen, Bo-An",1
" Ranganathan, Vinod",1
" Glantz, Michelle",1
"Agarwala, Pooja",1
" Hu, Guiqi",2
" Xiong, Rui",1
" Whittaker, Roger G.",1
" Raabe, Ines",1
" Baker, Andrew C.",1
" Hoover, R. N.",1
" Llopart, Ana",1
" Hasko, Janos",1
" Irawan, Joshua",1
"Tsai, Isheng J.",1
" Mathur, Deepak",1
" Hajkova, Petra",6
" Lammich, Lutz",1
" Bai, Shuxiong",1
" Arens, Nan Crystal",1
" Calisto, Filipa",1
" Liu, Weitao",1
" Fotoulaki, Maria",1
" Rockfield, S.",1
" Kim, Hye-Bin",2
" Schuermann, David",2
" Jaillon, Olivier",1
" Tsao, Kuan-Yi",1
"Liu, Chang",7
"Dyall, Julie",1
"Schaefer, Andrea",2
" Fraser, Morgan",1
" Xie, Gangcai",1
" Berger, Martin D.",1
"Yu, Tingting",1
" Drotar, Jesse",1
" Kan, Leo",1
"Foerster, Christoph",1
" Cai, Heruijing",1
"Liu, Yuechen",1
" Lin, Jinn-Jy",1
" Shams, Imad",2
" Eguchi, Ritsuko",3
" Xi, Yanping",1
" Sperling, J.",2
" Carlson, Herbert C.",1
" Yang, Zonghui",1
" Ramezani, Ali",1
" Ho, W.",5
"Cao, Fan",1
" Weger, John R.",1
" Yang, Ji-Woon",1
"Koda, Hironori",1
" Vasudevan, Varadaraj",1
" Bai, Yiming",1
" Futaana, Y.",4
" Kohlrausch, B. S. Emerson C.",1
" Taran, N.",1
"Jandke, Jasmin",1
"Jungfleisch, Jennifer",1
" Dong, Zhanfeng",1
" Papapostolou, Kyriaki-Maria",1
" Veltman, Joris A.",1
"Dean, Wendy",2
" Glossman-Mitnik, Daniel",1
" Lunnon, Katie",2
" Zhu, Zexuan",2
" Antoniou, Eric",1
" Wong, Kwong-Kwok",1
" Li, J.",8
" Ren, Yu-Long",1
 Pan Tao,1
" Lewis, Jared C.",1
"Montagna, Matteo",1
" Zhai, Jiquan",1
" Suhr, Steven T.",1
" Koetter, Peter",1
" Tang, Huiru",2
" Camponeschi, Francesca",1
" Gaspin, Christine",1
" Hori, Takashi",1
